"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20203","11320","도봉구","CS200005","스포츠 강습","1243615016","6671","1226186288","17428728","295664450","193845163","235382783","266297117","234996775","17428728","0","26056216","25257870","151081908","362021991","576412538","102784493","569688322","667332868","0","120007938","283600476","609480672","162611620","61320484","6615","56","1694","1124","1409","1283","1105","56","0","45","126","843","2304","2924","429","3191","3433","0","370","1590","3656","676","332"
"20203","11320","도봉구","CS200025","자동차수리","7692224832","52698","6133540652","1558684180","1249984256","1113754922","1139511470","1170952747","1459337257","1436077900","122606280","120470","1052295632","2144258114","2686386574","1776289922","32874120","5180064910","1784188526","2815464","290744904","1161253429","1718210250","2213536731","1577692654","41672","11026","8545","7990","7843","8388","8906","10011","1015","13","9738","15036","17935","9903","73","36628","12492","25","2505","9172","11811","14377","11235"
"20203","11320","도봉구","CS200019","PC방","1971450492","435678","1300101563","671348929","261691724","257412727","277313508","224955334","278728270","356374387","314974542","279819005","101525671","203862021","350277449","609382277","426584069","1703671166","267779326","146320215","1310667485","290321757","88663654","108474418","27002963","290950","144728","60068","59720","60423","51653","59086","75541","69187","63854","24328","44754","77907","133607","91228","366615","69063","46994","281965","60089","18279","23155","5196"
"20203","11320","도봉구","CS100002","중식음식점","2419243404","117169","1574094135","845149269","280139007","309364014","308238574","325593273","350759267","408007012","437142257","11840219","16532341","909282988","390813619","966528892","124245345","1354276515","925793661","60172803","311396426","441845374","618874424","536971612","310809537","80133","37036","14741","15414","15408","16668","17902","17678","19358","271","957","47183","22786","43139","2833","65255","46902","5625","16918","19681","28283","25758","15890"
"20203","11320","도봉구","CS300024","운동/경기용품","12334816268","134058","6215102799","6119713469","1070744249","1420030724","1348019975","1133817224","1242490627","2867240764","3252472705","6233884","1139721356","3329575612","5020874342","2809775874","28635200","7143394726","5135912415","6676858","234736903","803542611","1912526606","4489566718","4832257445","63559","70499","11127","13451","13382","12246","13353","32514","37985","71","13016","38055","55302","27054","560","76683","56826","149","3039","7594","19291","46830","56608"
"20203","11320","도봉구","CS200024","스포츠클럽","1178492907","4177","1056780615","121712292","183533466","173941830","208790435","173797124","316717760","87053913","34658379","4710088","41171226","79940018","202885167","536113105","313673303","544839643","633653264","12072793","309215212","284487270","274393536","225122684","73201412","3638","539","901","669","625","681","762","315","224","61","247","418","892","1783","776","2130","2047","82","1193","937","905","834","226"
"20203","11350","노원구","CS100009","호프-간이주점","6939364122","173394","4474935651","2464428471","744764656","865707427","905268347","865032245","1094162976","1385182602","1079245869","2565495490","68510573","86528270","81932866","1355654764","2781242159","4518861569","2173142055","109739982","2367718904","1317326601","1207061210","1244271109","445885817","113875","59519","19584","21628","23584","21455","27624","33128","26391","53134","1044","2145","3362","40784","72925","108297","61850","3959","65044","31004","30110","29115","10924"
"20203","11350","노원구","CS100010","커피-음료","11053372791","2088793","7703008983","3350363808","1371400625","1479128969","1607702707","1517707498","1727069184","1791470418","1558893390","62398378","1403261375","2759177303","2980390378","2956317391","891827966","4767447769","6032992813","396286869","4103192541","2338684306","2101890555","1432419714","427966596","1493327","595466","267929","292831","310591","292712","329264","321979","273487","6938","361880","510910","527584","530004","151477","942660","1133987","90702","856850","436682","380887","248471","63060"
"20203","11350","노원구","CS200016","당구장","726578480","44555","490246699","236331781","76847470","113625410","118606768","92616402","88550649","117554394","118777387","91227239","12426589","13662714","118088679","251041444","240131815","574599155","143298307","7140361","70052126","63299400","168603567","315479305","93322705","28307","16248","4707","5491","6741","5176","6192","8307","7941","5812","217","957","6030","17428","14111","40117","4118","839","5923","4775","11061","15390","6246"
"20203","11380","은평구","CS200028","미용실","7153962927","224392","4658634823","2495328104","847019661","776762004","1041850980","957652244","1035349934","1512811768","982516336","1932859","165766588","1688205029","2250842281","2855609885","191606285","2967997891","4145594330","84703654","1137523046","1335702250","1844369710","1680513142","1030780420","149046","75346","27986","26844","32057","28799","33360","45201","30145","19","9532","55985","70038","85742","3076","122451","101083","4704","36656","38765","59532","52390","31495"
"20203","11380","은평구","CS300028","화초","176073158","8304","126923151","49150007","14276412","29423258","22548273","23916757","36758451","34214535","14935472","0","16932603","39547672","57928188","59765095","1899600","80059577","90548227","1248576","28930855","37726314","33481424","42915786","26304848","6098","2206","760","1438","1212","1058","1630","1461","745","0","630","1744","2605","3246","79","3669","4415","100","1657","1710","1618","1665","1333"
"20203","11380","은평구","CS100006","패스트푸드점","4392764252","416235","2902552884","1490211368","496223016","582012942","607321514","563632470","653362942","763358931","726852437","182182329","196761430","877263829","874468089","1663862799","598225776","2236295144","1999858511","130625199","992016564","888484746","1074741564","839859107","310426475","284460","131775","47295","59518","59768","56056","61823","68775","63000","21802","31933","85465","88687","135104","53244","220957","192610","19211","116285","90369","93888","67754","26062"
"20203","11380","은평구","CS100001","한식음식점","71551360692","2368159","47560581862","23990778830","8455200020","8953275945","9829124296","9251340041","11071641560","13357793550","10632985280","4325039739","1708951756","12648882689","8912786540","30808497292","13147202676","41138422051","26307999010","549270532","10015003271","12635724100","16174210674","16308449888","11763680707","1668917","699242","308985","326351","341108","327426","365047","387348","311894","124081","94398","591416","342928","891360","323976","1350987","937969","30174","364559","404982","522389","542555","424314"
"20203","11410","서대문구","CS200030","피부관리실","351016216","2656","265745062","85271154","38282445","49140736","94991428","32192901","51137552","75306362","9964792","205959","16199450","71769342","82131528","159524400","21185537","47214207","302837102","1675416","80026324","101343433","59386867","62957081","44662189","2043","613","310","371","406","473","483","436","177","5","90","692","648","1121","100","586","2055","18","731","696","346","499","352"
"20203","11410","서대문구","CS300032","가전제품","7365562103","8444","4571660280","2793901823","925299137","877841213","809688837","1059407774","899423319","1290186310","1503715513","0","566534164","2076899340","2571255757","2081239782","69633060","3266491937","4095606657","0","245522647","2105495157","2511767169","1786994599","712319021","5375","3069","1012","1229","1145","1020","969","1601","1468","0","439","2377","2734","2794","100","3253","5117","0","566","1836","2100","2114","1754"
"20203","11410","서대문구","CS200028","미용실","7012169684","158841","4464041275","2548128409","801665519","768655309","927334565","848993025","1117392857","1669550618","878577791","1579087","104210875","1527298962","2272173334","2923892262","183015164","2485017088","4437994781","59414312","1828838948","1512665914","1562756999","1329728532","629457609","105530","53311","19528","18664","21277","21546","24515","33066","20245","14","4781","38914","49918","63033","2181","81157","77405","2270","43849","31557","34015","31556","15302"
"20203","11410","서대문구","CS200008","한의원","3943882930","139452","3035213885","908669045","637302344","703819076","524438585","418344247","751309633","781645079","127023966","0","507564749","1577975552","1020959458","809125759","28257412","1525481730","2417767979","22852667","213787509","513235693","929124854","1333130983","931118003","116314","23138","24911","24720","22666","19376","24641","19485","3653","0","21517","43889","40686","33295","65","62405","77016","247","10019","19044","21385","40312","48414"
"20203","11410","서대문구","CS100006","패스트푸드점","5078008480","517127","3684388247","1393620233","650863359","724481596","735882571","750417545","822743176","716415468","677204765","110615478","271805101","1522669914","920123747","1763577349","489216891","2256259641","2360186125","112638226","1825116613","951884424","784079368","697427433","245299700","377975","139152","70574","76712","76676","74932","79081","73069","66083","12967","37832","139165","94637","175275","57251","241113","266617","16245","228467","101460","73144","65269","23136"
